Region,Date,All aged 16 & over,Total economically active,Total in employment,Unemployed,Economically inactive,Economic activity rate (%),Employment rate (%),Unemployment rate (%),Economic inactivity rate (%),All aged 16 to 64,Total economically active (16 to 64),Total in employment (16 to 64),Unemployed (16 to 64),Economically inactive (16 to 64),Economic activity rate (%) (16 to 64),Employment rate (%) (16 to 64),Unemployment rate (%) (16 to 64),Economic inactivity rate (%) (16 to 64),Treated
South West,Nov-Jan 2017,4475882,2834242.598,2735039.56,99203.03793,1641639.402,63.32254957,61.10615875,3.500160431,36.67745043,3318141,2689126.961,2591607.135,97519.82546,629014.0392,81.04317932,78.10418952,3.626449286,18.95682068,0
South West,Dec-Feb 2017,4478701,2854358.292,2754370.358,99987.93459,1624342.708,63.73183413,61.49931326,3.502991718,36.26816587,3319276,2710664.504,2611543.608,99120.89603,608611.4957,81.66432994,78.67810957,3.656701,18.33567006,0
South West,Jan-Mar 2017,4481331,2853681.984,2752936.236,100745.7484,1627649.016,63.67933956,61.43121844,3.530377561,36.32066044,3320229,2709221.857,2608487.657,100734.1998,611007.1431,81.59743972,78.56348635,3.718196778,18.40256028,0
South West,Feb-Apr 2017,4484090,2856612.652,2759969.95,96642.70143,1627477.348,63.70551554,61.55028,3.383122362,36.29448446,3321408,2716877.141,2620918.264,95958.87769,604530.8587,81.79895819,78.90985581,3.531954987,18.20104181,0
South West,Mar-May 2017,4486880,2858743.216,2756047.169,102696.0468,1628136.784,63.71338695,61.42457943,3.592349471,36.28661305,3322536,2723713.953,2622316.032,101397.9209,598822.0469,81.97695836,78.92513526,3.722781565,18.02304164,0
South West,Apr-Jun 2017,4489582,2854057.536,2748227.196,105830.34,1635524.464,63.57067397,61.21343136,3.708066102,36.42932603,3323609,2710625.168,2606921.64,103703.5279,612983.8322,81.55668034,78.43647192,3.825815871,18.44331966,0
South West,May-Jul 2017,4492179,2850662.058,2737956.556,112705.5016,1641516.942,63.45833632,60.9494091,3.953660565,36.54166368,3324589,2696337.318,2584470.659,111866.6586,628251.682,81.10287672,77.73805001,4.148837681,18.89712328,0
South West,Jun-Aug 2017,4493980,2850435.527,2745303.751,105131.7753,1643544.473,63.42786409,61.08847283,3.688270594,36.57213591,3324660,2692543.759,2587237.158,105306.6012,632116.2412,80.98704104,77.81960133,3.911045116,19.01295896,0
South West,Jul-Sep 2017,4495561,2841839.079,2738075.229,103763.8499,1653721.921,63.21433696,60.90619677,3.651292246,36.78566304,3324614,2685643.517,2582642.15,103001.3667,638970.4831,80.78061143,77.6824663,3.835258329,19.21938857,0
South West,Aug-Oct 2017,4497118,2851557.476,2749610.777,101946.6999,1645560.524,63.40855358,61.14161951,3.575123446,36.59144642,3324472,2692419.556,2592367.579,100051.977,632052.4441,80.98788487,77.97832494,3.71606189,19.01211513,0
South West,Sep-Nov 2017,4498839,2872145.207,2770285.921,101859.2862,1626693.793,63.84192027,61.57779643,3.546453219,36.15807973,3324484,2715171.796,2615754.749,99417.0472,609312.2036,81.67197666,78.68152619,3.661538004,18.32802334,0
South West,Oct-Dec 2017,4500636,2878847.835,2775172.601,103675.2345,1621788.165,63.9653559,61.66178737,3.601275247,36.0346441,3324557,2719757.076,2619143.948,100613.1284,604799.9238,81.80810485,78.78174289,3.699342463,18.19189515,0
South West,Nov-Jan 2018,4502135,2889582.615,2785723.27,103859.3452,1612552.385,64.18249597,61.87560501,3.594268066,35.81750403,3324407,2732592.598,2631717.443,100875.1556,591814.4016,82.1978957,79.16351526,3.691554886,17.8021043,0
South West,Dec-Feb 2018,4503893,2880420.528,2783780.03,96640.49783,1623472.472,63.95401774,61.8083074,3.355082943,36.04598226,3324481,2726557.863,2632641.384,93916.47931,597923.137,82.01454191,79.18954519,3.444507105,17.98545809,0
South West,Jan-Mar 2018,4505546,2887991.889,2787722.106,100269.7835,1617554.111,64.09859957,61.87312493,3.471955161,35.90140043,3324426,2730876.266,2634868.682,96007.58481,593549.7336,82.14579799,79.25785328,3.515632912,17.85420201,0
South West,Feb-Apr 2018,4507136,2893432.657,2796896.489,96536.16808,1613703.343,64.19670179,62.05485011,3.336388972,35.80329821,3324305,2731197.24,2639881.274,91315.96564,593107.7604,82.15844333,79.41152433,3.343440903,17.84155667,0
South West,Mar-May 2018,4508956,2880243.157,2786365.915,93877.24149,1628712.843,63.87827153,61.79625428,3.259351255,36.12172847,3324393,2720452.402,2630427.183,90025.21923,603940.5978,81.83305651,79.12503675,3.309200307,18.16694349,0
South West,Apr-Jun 2018,4510536,2878536.817,2793035.667,85501.14947,1631999.183,63.81806545,61.92247811,2.970298972,36.18193455,3324321,2719866.661,2635999.87,83866.79102,604454.3388,81.81720902,79.29438433,3.083489063,18.18279098,0
South West,May-Jul 2018,4512223,2870346.604,2792652.533,77694.07122,1641876.396,63.61269389,61.89083592,2.706783603,36.38730611,3324274,2709499.965,2633252.497,76247.46753,614774.0353,81.50651735,79.21285963,2.814078927,18.49348265,0
South West,Jun-Aug 2018,4514363,2861367.112,2782768.231,78598.88092,1652995.888,63.38362936,61.64254472,2.746899571,36.61637064,3324692,2706796.075,2628880.794,77915.28032,617895.9253,81.41494234,79.07140855,2.878505738,18.58505766,0
South West,Jul-Sep 2018,4516852,2862697.272,2780238.859,82458.41301,1654154.728,63.3781508,61.55257819,2.880444741,36.6218492,3325472,2705288.873,2624283.653,81005.21919,620183.1274,81.35052325,78.91462185,2.994327889,18.64947675,0
South West,Aug-Oct 2018,4519120,2854832.798,2772197.128,82635.66986,1664287.202,63.1723167,61.34373791,2.89458878,36.8276833,3326021,2701131.235,2618697.207,82434.02798,624889.7653,81.21209201,78.73363417,3.051833503,18.78790799,0
South West,Sep-Nov 2018,4521569,2885619.453,2797709.509,87909.9438,1635949.547,63.81898524,61.87474987,3.046484307,36.18101476,3326683,2722492.787,2635815.204,86677.58307,604190.2134,81.83805871,79.23253293,3.183758043,18.16194129,0
South West,Oct-Dec 2018,4523884,2897237.3,2809986.102,87251.19882,1626646.7,64.0431386,62.11445964,3.011530979,35.9568614,3327240,2739148.56,2654785.143,84363.41647,588091.4402,82.3249468,79.78940934,3.079913872,17.6750532,0
South West,Nov-Jan 2019,4526226,2896232.12,2811762.837,84469.28299,1629993.88,63.98779292,62.12157407,2.916523244,36.01220708,3327826,2741242.142,2660088.284,81153.85755,586583.8582,82.37336152,79.93471667,2.960477526,17.62663848,0
South West,Dec-Feb 2019,4528371,2888426.349,2812472.396,75953.95236,1639944.651,63.78510835,62.1078175,2.629596299,36.21489165,3328311,2737462.368,2663474.606,73987.76148,590848.6321,82.24779379,80.02481157,2.702786433,17.75220621,0
South West,Jan-Mar 2019,4530594,2881073.62,2811473.753,69599.86687,1649520.38,63.59152067,62.05530121,2.415761485,36.40847933,3328768,2720297.631,2650555.29,69742.34083,608470.3688,81.72085382,79.62571409,2.563776111,18.27914618,0
South West,Feb-Apr 2019,4533138,2913220.873,2834920.033,78300.8402,1619917.127,64.26499421,62.53769537,2.687775613,35.73500579,3329567,2745744.057,2668684.412,77059.64538,583822.943,82.46549948,80.15109507,2.806512325,17.53450052,0
South West,Mar-May 2019,4535343,2910678.295,2834235.666,76442.62879,1624664.705,64.17768833,62.49220106,2.626282297,35.82231167,3330061,2741172.987,2666773.824,74399.163,588888.0128,82.31599923,80.08183106,2.714136005,17.68400077,0
South West,Apr-Jun 2019,4537732,2927231.331,2847907.22,79324.11054,1610500.669,64.50868695,62.76058657,2.709868185,35.49131305,3330717,2759132.636,2682632.275,76500.36149,571584.3637,82.83899942,80.54218581,2.772623559,17.16100058,0
South West,May-Jul 2019,4540013,2913567.589,2845070.83,68496.75884,1626445.411,64.1753138,62.66657894,2.350958292,35.8246862,3331227,2757405.921,2690437.482,66968.43958,573821.0787,82.77448283,80.76415932,2.428675411,17.22551717,0
South West,Jun-Aug 2019,4542576,2920582.793,2850810.839,69771.95413,1621993.207,64.29353726,62.75758157,2.388973677,35.70646274,3332142,2766648.825,2697410.866,69237.95932,565493.1751,83.02913936,80.95125795,2.502592982,16.97086064,0
South West,Jul-Sep 2019,4545011,2913285.442,2838141.512,75143.93014,1631725.558,64.09853446,62.44520666,2.579353504,35.90146554,3332951,2772857.152,2698782.669,74074.48269,560093.8484,83.19525705,80.97276764,2.671413587,16.80474295,0
South West,Aug-Oct 2019,4547352,2904033.749,2827552.368,76481.38105,1643318.251,63.8620839,62.1801956,2.633625765,36.1379161,3333724,2767697.058,2692387.945,75309.11284,566026.9417,83.02118167,80.76217304,2.721002742,16.97881833,0
South West,Sep-Nov 2019,4549802,2870248.914,2788652.215,81596.69809,1679553.086,63.08513895,61.29172688,2.842843968,36.91486105,3334613,2741713.256,2661795.327,79917.92962,592899.7438,82.21983349,79.82321566,2.914890149,17.78016651,0
South West,Oct-Dec 2019,4552241,2896879.822,2816627.006,80252.81536,1655361.178,63.63634574,61.87341589,2.770319113,36.36365426,3335430,2749386.323,2671980.417,77405.90607,586043.6771,82.42974138,80.10902393,2.81538849,17.57025862,0
South West,Nov-Jan 2020,4554760,2915145.907,2828185.442,86960.46493,1639614.093,64.00218469,62.09296302,2.98305703,35.99781531,3336313,2749334.602,2665778.456,83556.14566,586978.3983,82.40637499,79.90192935,3.039140657,17.59362501,0
South West,Dec-Feb 2020,4557149,2911469.002,2819987.858,91481.14445,1645679.998,63.88794842,61.88052789,3.142095773,36.11205158,3337121,2738630.421,2649642.373,88988.04739,598490.5792,82.06566141,79.39905006,3.249363139,17.93433859,0
South West,Jan-Mar 2020,4556393,2877885.751,2786095.345,91790.4059,1678507.249,63.16149093,61.14694991,3.189508335,36.83850907,3335623,2723427.295,2632579.099,90848.19611,612195.705,81.64673571,78.92316065,3.33580398,18.35326429,0
South West,Feb-Apr 2020,4554939,2870358.176,2779296.684,91061.49189,1684580.824,63.01639113,61.01720976,3.172478356,36.98360887,3333550,2712994.469,2622725.628,90268.84075,620555.5312,81.38454407,78.67665486,3.327276992,18.61545593,0
South West,Mar-May 2020,4554871,2865846.783,2764415.622,101431.1603,1689024.217,62.91828644,60.69141414,3.539308553,37.08171356,3333527,2720181.74,2619864.353,100317.387,613345.26,81.6007112,78.59136443,3.687892815,18.3992888,0
South West,Apr-Jun 2020,4556905,2852363.467,2743765.195,108598.2718,1704541.533,62.59431493,60.21115637,3.807308329,37.40568507,3333120,2696271.339,2588970.324,107301.0147,636848.6615,80.89331733,77.67408085,3.979607438,19.10668267,0
South West,May-Jul 2020,4563066,2832801.878,2717870.376,114931.5021,1730264.122,62.08110682,59.56237266,4.057166969,37.91889318,3336672,2686546.288,2572722.195,113824.0937,650125.7115,80.51574409,77.10443804,4.236818631,19.48425591,0
South West,Jun-Aug 2020,4566394,2831036.025,2712174.965,118861.059,1735357.975,61.99719132,59.39423899,4.198500408,38.00280868,3338034,2681452.046,2564314.254,117137.7916,656581.9541,80.33027962,76.82109452,4.36844626,19.66972038,0
South West,Jul-Sep 2020,4568457,2829765.31,2710690.416,119074.8935,1738691.69,61.94137998,59.33492241,4.207942371,38.05862002,3338406,2667371.813,2549138.64,118233.1724,671034.1873,79.89956323,76.35795767,4.43257186,20.10043677,0
South West,Aug-Oct 2020,4569774,2845841.343,2718838.52,127002.8233,1723932.657,62.27531915,59.49612649,4.462751362,37.72468085,3338302,2682422.018,2557782.125,124639.8935,655879.9818,80.35288653,76.61925508,4.646543036,19.64711347,0
South West,Sep-Nov 2020,4569652,2848009.37,2731794.915,116214.4547,1721642.63,62.32442579,59.78124625,4.080550292,37.67557421,3337119,2688273.453,2574737.502,113535.951,648845.5465,80.55671534,77.15450071,4.223378053,19.44328466,0
South West,Oct-Dec 2020,4569760,2833275.581,2709529.078,123746.5031,1736484.419,62.00053353,59.29259037,4.367612664,37.99946647,3336132,2683417.384,2563348.551,120068.833,652714.616,80.43498831,76.83594507,4.474474738,19.56501169,0
South West,Nov-Jan 2021,4569397,2829216.201,2708168.648,121047.5527,1740180.799,61.91662052,59.26752803,4.278483654,38.08337948,3334763,2680741.269,2563254.095,117487.1742,654021.7311,80.38775976,76.86465559,4.382637579,19.61224024,0
South West,Dec-Feb 2021,4570579,2829247.011,2714005.647,115241.3633,1741331.989,61.90128232,59.37990892,4.073216757,38.09871768,3334594,2684794.884,2571962.464,112832.4204,649799.1156,80.51339637,77.12970347,4.202645837,19.48660363,0
South West,Jan-Mar 2021,4571314,2812872.07,2705910.878,106961.192,1758441.93,61.53311871,59.19328399,3.802561556,38.46688129,3333970,2665260.834,2559629.75,105631.084,668709.1659,79.94255599,76.77422862,3.963255028,20.05744401,0
South West,Feb-Apr 2021,4572518,2793227.563,2692991.283,100236.2805,1779290.437,61.08729508,58.89514887,3.588546875,38.91270492,3333773,2648942.818,2551937.871,97004.94674,684830.1821,79.45780405,76.54803945,3.662024944,20.54219595,0
South West,Mar-May 2021,4574911,2808564.832,2706718.367,101846.4646,1766346.168,61.3905895,59.16439396,3.626281418,38.6094105,3334429,2667996.247,2569096.108,98900.13982,666432.7525,80.01358696,77.0475577,3.706907006,19.98641304,0
South West,Apr-Jun 2021,4576675,2812024.563,2713071.758,98952.80474,1764650.437,61.44252242,59.28041117,3.518916799,38.55747758,3334651,2669848.028,2574062.443,95785.58469,664802.9718,80.06379163,77.19135956,3.587679287,19.93620837,0
South West,May-Jul 2021,4583170,2835039.316,2741577.225,93462.09106,1748130.684,61.85760764,59.81836208,3.29667707,38.14239236,3338300,2687406.329,2595371.061,92035.2672,650893.6715,80.50224152,77.74529136,3.424687448,19.49775848,0
South West,Jun-Aug 2021,4586166,2852994.204,2756515.062,96479.14253,1733171.796,62.20869904,60.10499973,3.381680285,37.79130096,3340501,2692733.263,2598489.215,94244.04792,647767.7371,80.60866508,77.78741018,3.499939976,19.39133492,0
South West,Jul-Sep 2021,4587733,2890531.307,2796178.871,94352.43605,1697201.693,63.00565676,60.94903236,3.264190076,36.99434324,3341622,2723545.393,2629945.757,93599.63527,618076.6073,81.50369469,78.70267066,3.436683505,18.49630531,0
South West,Aug-Oct 2021,4588988,2866412.519,2780192.865,86219.65369,1722575.481,62.46284624,60.58400817,3.00792901,37.53715376,3342578,2697723.882,2613570.81,84153.07165,644854.1181,80.70788122,78.19027141,3.119410115,19.29211878,0
South West,Sep-Nov 2021,4587597,2875814.47,2791351.239,84463.2303,1711782.53,62.68672836,60.84560695,2.937019449,37.31327164,3341519,2716034.016,2632342.818,83691.19835,625484.9841,81.2814177,78.77683226,3.081375191,18.7185823,0
South West,Oct-Dec 2021,4586408,2865357.227,2784947.908,80409.31833,1721050.773,62.47497446,60.72176545,2.806258067,37.52502554,3340682,2713758.889,2634347.474,79411.41414,626923.1114,81.23367889,78.85657702,2.926251646,18.76632111,0
South West,Nov-Jan 2022,4585570,2860884.107,2781167.392,79716.71506,1724685.893,62.38884386,60.65041843,2.786436363,37.61115614,3340087,2709081.472,2630759.823,78321.64881,631005.5281,81.10811101,78.76321255,2.891077644,18.89188899,0
South West,Dec-Feb 2022,4586810,2859700.474,2778349.942,81350.53168,1727109.526,62.34617248,60.57259713,2.844722111,37.65382752,3340917,2710329.083,2631469.685,78859.39779,630587.9172,81.12530431,78.76489254,2.909587558,18.87469569,0
South West,Jan-Mar 2022,4588726,2868743.636,2786825.689,81917.94632,1719982.364,62.51721362,60.7320134,2.855533875,37.48278638,3342362,2724390.176,2644888.946,79501.23009,617971.824,81.51092479,79.13233055,2.918129378,18.48907521,0
South West,Feb-Apr 2022,4589603,2882069.962,2799643.813,82426.1484,1707533.038,62.79562659,60.9996946,2.859963481,37.20437341,3342991,2730895.314,2650463.532,80431.78124,612095.6864,81.69017845,79.28419587,2.945253186,18.30982155,0
South West,Mar-May 2022,4591802,2891545.442,2812477.09,79068.35148,1700256.558,62.97191041,61.24996439,2.734466847,37.02808959,3344597,2727692.8,2651583.536,76109.26386,616904.2003,81.55520081,79.27961234,2.790243237,18.44479919,0
South West,Apr-Jun 2022,4593271,2867389.266,2786971.447,80417.81949,1725881.734,62.42586746,60.67509291,2.804565827,37.57413254,3345628,2692498.227,2614867.582,77630.64522,653129.7728,80.47811135,78.15775041,2.88321992,19.52188865,0
South West,May-Jul 2022,4599649,2864974.281,2787204.32,77769.96153,1734674.719,62.28680234,60.59602199,2.714508191,37.71319766,3350318,2697300.399,2622064.08,75236.31868,653017.6015,80.50878748,78.26314039,2.789319229,19.49121252,0
South West,Jun-Aug 2022,4602611,2863886.105,2787621.253,76264.85282,1738724.895,62.22307524,60.56608418,2.66298484,37.77692476,3352445,2711269.324,2636660.92,74608.40397,641175.6765,80.87438641,78.64889415,2.751788741,19.12561359,0
South West,Jul-Sep 20221,4705075,2938104.773,2862256.904,75847.86975,1766970.227,62.44543973,60.83339593,2.581523656,37.55456027,3446850,2782685.42,2707853.241,74832.17977,664164.5796,80.73125957,78.56022863,2.689207311,19.26874043,0
South West,Aug-Oct 2022,4708406,2932017.055,2866598.404,65418.65172,1776388.945,62.27196752,60.88256628,2.23118251,37.72803248,3448278,2780441.822,2715489.095,64952.72666,667836.1783,80.63276284,78.74913493,2.33605775,19.36723716,0
South West,Sep-Nov 2022,4711660,2952203.434,2883192.25,69011.18464,1759456.566,62.65739537,61.19270596,2.337616163,37.34260463,3449649,2789002.091,2722391.611,66610.47966,660646.9094,80.8488658,78.91793081,2.388326631,19.1511342,0
South West,Oct-Dec 2022,4714946,2988584.577,2917019.12,71565.45734,1726361.423,63.38534051,61.86749795,2.394627139,36.61465949,3451047,2817999.345,2748251.733,69747.61173,633047.6548,81.65635951,79.63530295,2.475075512,18.34364049,0
South West,Nov-Jan 2023,4718268,2983515.17,2904190.119,79325.05022,1734752.83,63.23327055,61.55203815,2.658778176,36.76672945,3452470,2821671.643,2743875.053,77796.58963,630798.3572,81.72907057,79.47571024,2.75710995,18.27092943,0
South West,Dec-Feb 2023,4721528,2955739.419,2885255.538,70483.88045,1765788.581,62.601332,61.10851271,2.3846446,37.398668,3453838,2801069.143,2730645.361,70423.7818,652768.8572,81.10018891,79.06118819,2.51417506,18.89981109,0
South West,Jan-Mar 2023,4724788,2937519.222,2857599.201,79920.02087,1787268.778,62.17250851,60.48100361,2.720663759,37.82749149,3455226,2779906.198,2701486.735,78419.46271,675319.8024,80.45511922,78.18552925,2.820939166,19.54488078,0
South West,Feb-Apr 2023,4728093,2951785.931,2853281.943,98503.98856,1776307.069,62.43079252,60.34741581,3.337097976,37.56920748,3456648,2790588.26,2693991.018,96597.24283,666059.7395,80.73105102,77.93651589,3.461536917,19.26894898,0
South West,Mar-May 2023,4731379,2960526.835,2859781.448,100745.3875,1770852.165,62.57217685,60.44287401,3.402954714,37.42782315,3458075,2793749.734,2695030.701,98719.03326,664325.2661,80.78915969,77.93442018,3.533567523,19.21084031,0
South West,Apr-Jun 2023,4734660,2958643.099,2856996.07,101647.0286,1776016.901,62.48902981,60.3421591,3.435596157,37.51097019,3459451,2795333.129,2695522.536,99810.5926,664117.8714,80.80279584,77.91763884,3.570615308,19.19720416,0
