Region,Year,Total economically active,Total in employment,Unemployed,Employment rate (%),Total economically active (16 to 64),Total in employment (16 to 64),Unemployed (16 to 64),Economically inactive (16 to 64),Economic activity rate (%) (16 to 64),Employment rate (%) (16 to 64),Unemployment rate (%) (16 to 64),Treated
South West,2007,2666771.431,2569654.472,97116.95842,61.54629568,2596753.927,2500676.073,96077.85383,647820.073,80.03374024,77.07255477,3.699921384,0
South West,2008,2672495.448,2575439.595,97055.8533,61.6399457,2598786.465,2504087.335,94699.13012,647267.5346,80.05986547,77.14250395,3.643975039,0
South West,2008,2664825.356,2567672.552,97152.80361,61.41514306,2589552.946,2493800.018,95752.9284,657639.0536,79.747454,76.79866229,3.697662507,0
South West,2008,2666567.809,2569639.916,96927.89282,61.42069766,2591627.77,2496468.418,95159.35146,656778.2303,79.78152268,76.85210587,3.671798573,0
South West,2008,2667365.823,2560865.831,106499.9926,61.17053309,2592304.066,2487918.625,104385.4408,657346.9344,79.77176828,76.55956362,4.026743705,0
South West,2008,2679933.172,2577231.78,102701.3923,61.51840552,2605025.903,2504447.007,100578.8965,645990.097,80.12959343,77.03582531,3.860955715,0
South West,2008,2669053.917,2568701.875,100352.0421,61.27574434,2593710.435,2495123.021,98587.41379,658469.565,79.75297908,76.72155358,3.801018512,0
South West,2008,2669040.304,2567308.876,101731.4277,61.20389761,2591854.187,2492325.481,99528.70612,661491.8132,79.667339,76.60806692,3.84005808,0
South West,2008,2670047.493,2565137.566,104909.9274,61.12300567,2593796.293,2490535.79,103260.5028,659874.7071,79.71907095,76.54540948,3.981056767,0
South West,2008,2677981.235,2566658.313,111322.9218,61.1350897,2602530.367,2492330.75,110199.6169,651164.633,79.98691847,76.60001168,4.234325883,0
South West,2008,2675098.987,2559072.073,116026.9142,60.92814046,2600034.383,2485369.039,114665.3445,653807.6167,79.90659606,76.38259752,4.410147235,0
South West,2008,2687802.041,2561197.647,126604.3936,60.95336576,2609662.219,2485019.327,124642.8918,644349.7814,80.19829732,76.36785995,4.776207851,0
South West,2008,2676201.548,2549630.281,126571.2667,60.65313345,2597042.276,2472532.846,124509.4299,657030.7243,79.80897404,75.98270985,4.794278131,0
South West,2009,2694819.025,2555783.426,139035.5988,60.77238897,2614705.098,2478620.972,136084.1263,639637.9018,80.34509879,76.16348282,5.204568822,0
South West,2009,2700261.425,2558222.96,142038.4645,60.80448783,2620722.241,2480604.032,140118.2094,633772.7587,80.52623345,76.22085859,5.346549406,0
South West,2009,2703110.582,2547314.925,155795.6569,60.51990615,2623005.885,2469590.405,153415.4806,631693.1148,80.5913507,75.8776896,5.84884241,0
South West,2009,2684827.168,2529230.602,155596.566,60.0641386,2603733.652,2449866.851,153866.8007,651116.3479,79.9955037,75.2681952,5.90946776,0
South West,2009,2673318.907,2510411.404,162907.5029,59.59270914,2596868.966,2435011.726,161857.24,658140.0337,79.78070003,74.80814113,6.232784251,0
South West,2009,2673305.907,2504562.191,168743.7158,59.42794439,2596371.466,2428855.935,167515.5309,658791.534,79.76164223,74.61549345,6.451909255,0
South West,2009,2675738.285,2500308.122,175430.163,59.30147961,2594774.805,2420873.813,173900.9927,660578.1946,79.70793967,74.36593858,6.701968601,0
South West,2009,2680391.079,2505707.819,174683.2601,59.39327456,2586156.988,2412945.913,173211.0746,670043.0124,79.42254737,74.10312367,6.697624135,0
South West,2009,2660887.793,2488717.135,172170.6584,58.94948871,2566455.794,2396796.602,169659.1927,690817.2056,78.79154724,73.58292049,6.610641536,0
South West,2009,2638038.565,2463889.643,174148.923,58.32289185,2543915.142,2372542.813,171372.3297,714375.8576,78.07513639,72.81555922,6.736558418,0
South West,2009,2639972.01,2472733.77,167238.2403,58.49633726,2542265.097,2378604.747,163660.3499,716832.9033,78.00517495,72.98352939,6.437580021,0
South West,2009,2658519.741,2489801.989,168717.7522,58.86145768,2559427.457,2392577.136,166850.3212,700673.5433,78.50761239,73.38966294,6.519048654,0
South West,2010,2644724.91,2484202.81,160522.1,58.68882319,2547684.401,2391756.834,155927.5674,713504.5987,78.12133554,73.34002518,6.120364333,0
South West,2010,2636272.511,2470243.215,166029.2959,58.32294402,2537796.979,2375186.93,162610.0482,724212.0215,77.79858911,72.81362284,6.407527849,0
South West,2010,2649322.036,2488485.364,160836.6723,58.7159792,2550870.175,2393831.094,157039.08,712084.8255,78.17668875,73.36390157,6.156294491,0
South West,2010,2652624.097,2494316.057,158308.0406,58.81589084,2549442.924,2394531.061,154911.863,714446.0764,78.11058904,73.3643534,6.076302457,0
South West,2010,2671735.614,2506095.272,165640.3416,59.05560047,2569900.028,2406383.978,163516.0493,694949.9725,78.71418373,73.70580511,6.362739701,0
South West,2010,2686463.9,2521798.591,164665.3094,59.38800019,2579835.477,2418271.503,161563.974,685926.5226,78.99643261,74.04922659,6.262568888,0
South West,2010,2695039.041,2536037.996,159001.045,59.68313803,2586437.17,2430666.945,155770.2249,680408.83,79.17230166,74.40408716,6.022579117,0
South West,2010,2692777.817,2539878.089,152899.728,59.73177474,2583905.257,2434837.288,149067.9691,684029.7426,79.068441,74.50690691,5.769095777,0
South West,2010,2693370.639,2547732.957,145637.6821,59.87508947,2580477.459,2438255.399,142222.0599,688520.5415,78.93787205,74.58724045,5.511462984,0
South West,2010,2703520.033,2551118.245,152401.7886,59.91474334,2595556.832,2445440.372,150116.4601,674405.1679,79.37574908,74.7849783,5.783593649,0
South West,2010,2686334.861,2528032.99,158301.8713,59.33172857,2580207.611,2423829.644,156377.9663,690829.3895,78.88041653,74.09973181,6.060673786,0
South West,2010,2690552.411,2524534.189,166018.222,59.20734271,2583674.014,2418695.498,164978.5155,688523.9862,78.95836419,73.91653862,6.38542303,0
South West,2011,2690201.597,2521551.401,168650.1963,59.0983577,2587384.844,2420340.06,167044.7835,685762.1564,79.04884332,73.94535168,6.456124374,0
South West,2011,2702634.038,2541440.738,161193.3,59.52176637,2598369.444,2438670.392,159699.0522,675994.5562,79.35493561,74.47768152,6.1461257,0
South West,2011,2676345.463,2503805.189,172540.2734,58.60089288,2580906.439,2410027.619,170878.8205,694451.5608,78.79768988,73.58058626,6.620883962,0
South West,2011,2685853.302,2513279.412,172573.89,58.78173287,2582046.687,2411652.645,170394.0424,694367.313,78.8070948,73.60646868,6.599185184,0
South West,2011,2679193.325,2507701.67,171491.6541,58.61160612,2575828.681,2406212.621,169616.0601,701630.3185,78.59224727,73.4170167,6.584912318,0
South West,2011,2675013.586,2498708.458,176305.1281,58.36301166,2568844.525,2394505.476,174339.0494,709601.475,78.35555397,73.03781961,6.786671896,0
South West,2011,2672720.886,2496496.872,176224.0136,58.26924538,2570911.582,2396568.547,174343.0342,708715.4184,78.39036517,73.07442424,6.781370292,0
South West,2011,2666828.572,2493079.85,173748.7228,58.15448466,2573825.556,2400730.397,173095.1593,705083.4436,78.49640098,73.21735361,6.725209439,0
South West,2011,2683406.823,2509123.436,174283.3869,58.49529336,2593182.432,2420151.846,173030.5868,684805.5675,79.10896661,73.8304059,6.672518856,0
South West,2011,2684795.918,2516368.697,168427.2207,58.62803695,2586411.86,2419291.022,167120.8372,690941.1405,78.91770766,73.81844502,6.461493618,0
South West,2011,2692866.722,2523556.305,169310.4172,58.76069748,2588206.655,2421277.292,166929.3629,688324.3453,78.99228345,73.89758534,6.449614934,0
South West,2011,2694287.834,2528794.44,165493.3942,58.84757448,2587123.526,2424797.201,162326.3242,688615.4745,78.97831682,74.02290601,6.274394038,0
South West,2012,2690696.393,2522167.57,168528.8229,58.65859292,2577479.517,2411367.518,166111.9992,697522.4832,78.70161657,73.62949756,6.444745655,0
South West,2012,2682353.656,2506363.025,175990.6304,58.25524152,2569287.461,2397062.26,172225.2006,704957.5392,78.46961546,73.2096181,6.70322816,0
South West,2012,2671555.96,2498341.97,173213.9906,58.0346411,2564630.599,2396162.232,168468.3669,708825.4015,78.34626763,73.19976904,6.56891355,0
South West,2012,2666435.604,2504908.697,161526.9071,58.15262678,2556925.699,2399912.448,157013.2508,715708.3011,78.13051196,73.33274812,6.140704476,0
South West,2012,2682676.421,2524047.124,158629.2966,58.56321692,2567418.844,2412779.764,154639.0801,704443.1562,78.46965562,73.74332303,6.023134109,0
South West,2012,2691106.804,2536005.477,155101.3275,58.80742411,2584396.199,2432006.452,152389.7466,686608.8015,79.00924023,74.35043517,5.896531914,0
South West,2012,2705823.121,2554507.094,151316.0271,59.19962637,2597671.057,2447590.067,150080.9898,672605.9427,79.43275317,74.8435092,5.77752096,0
South West,2012,2696966.971,2542371.571,154595.4004,58.8805659,2597745.154,2443268.581,154476.5734,672767.8459,79.42928691,74.70597367,5.946563817,0
South West,2012,2689336.59,2537412.086,151924.5042,58.72828855,2592913.045,2441215.939,151697.106,677813.9549,79.27635187,74.63832778,5.850450955,0
South West,2012,2692043.783,2545832.957,146210.8262,58.88639032,2593833.879,2446893.537,146940.3424,677075.1207,79.30009301,74.80775335,5.664986629,0
South West,2012,2699674.798,2556930.3,142744.4974,59.10635551,2596270.435,2453560.6,142709.8345,674756.5653,79.37172132,75.00887642,5.496724554,0
South West,2012,2706210.637,2555649.04,150561.5965,59.03713383,2601609.64,2452182.22,149427.4199,669732.3601,79.52729002,74.95951875,5.743652608,0
South West,2013,2702942.839,2545565.983,157376.8552,58.76646904,2602737.87,2446485.016,156252.8537,668842.1302,79.55599037,74.77992334,6.003403396,0
South West,2013,2705938.619,2537808.436,168130.1834,58.55087044,2608714.543,2440753.385,167961.1581,663000.4567,79.73538475,74.60165036,6.438464435,0
South West,2013,2703909.986,2533423.613,170486.3737,58.41290146,2604351.325,2435018.837,169332.488,667610.6751,79.59601379,74.4207554,6.501906495,0
South West,2013,2705456.593,2535361.741,170094.8523,58.42144821,2603641.262,2436184.02,167457.2427,668442.7376,79.57134543,74.45359042,6.431655741,0
South West,2013,2691113.724,2534240.973,156872.7514,58.35783614,2590074.044,2436228.437,153845.6067,682233.9561,79.1512915,74.44985121,5.939815004,0
South West,2013,2692708.663,2531956.185,160752.4779,58.26900737,2582015.139,2424274.307,157740.8315,690483.861,78.90041033,74.08021538,6.109214046,0
South West,2013,2689462.222,2523914.73,165547.4916,58.04899855,2577936.382,2414280.69,163655.6923,694660.6178,78.77341396,73.77262431,6.348321605,0
South West,2013,2724284.061,2552511.978,171772.083,58.66298161,2601115.415,2431519.041,169596.3743,672320.5852,79.46131877,74.28032931,6.520140295,0
South West,2013,2733402.826,2561844.285,171558.5405,58.83484055,2613026.32,2445519.92,167506.3993,661085.6804,79.80870293,74.69261651,6.410436743,0
South West,2013,2709876.307,2543354.845,166521.4614,58.37143346,2592561.991,2430698.693,161863.2985,682151.0089,79.16913608,74.22631213,6.243372349,0
South West,2013,2730143.206,2548165.795,181977.4108,58.43984023,2619477.327,2443388.915,176088.4118,655971.6728,79.97307628,74.59706793,6.722272799,0
South West,2013,2740258.379,2565128.221,175130.1573,58.78688771,2626145.299,2457278.013,168867.2857,650089.7011,80.15741541,75.0031061,6.430233915,0
South West,2014,2741939.699,2580970.932,160968.7669,59.10841998,2629340.59,2472309.088,157031.5021,647516.4101,80.2397111,75.44757333,5.972276952,0
South West,2014,2748286.318,2613543.636,134742.6828,59.81125352,2618370.354,2488011.464,130358.8891,659257.6465,79.88613575,75.90890316,4.978626837,0
South West,2014,2749842.932,2614942.309,134900.6227,59.80041336,2616214.404,2484969.877,131244.5272,662141.596,79.80263291,75.7992688,5.016581479,0
South West,2014,2758584.592,2623435.869,135148.723,59.95387471,2624938.853,2491891.589,133047.2631,654016.1474,80.0541286,75.99651686,5.068585234,0
South West,2014,2746531.883,2611301.917,135229.966,59.63597524,2627936.466,2494522.333,133414.1334,651673.534,80.12954181,76.06155404,5.076764037,0
South West,2014,2739037.929,2599174.028,139863.901,59.31665644,2625695.56,2488226.443,137469.1171,654652.4396,80.04320152,75.85251453,5.235531458,0
South West,2014,2734523.508,2600085.544,134437.9649,59.29496825,2621580.864,2489170.447,132410.4164,659451.1363,79.90110623,75.86547304,5.050785129,0
South West,2014,2742190.958,2613791.967,128398.9912,59.56179554,2624887.037,2498701.611,126185.4259,657593.9629,79.96655691,76.12234804,4.807270719,0
South West,2014,2754093.332,2624500.617,129592.7152,59.76247166,2641055.091,2513005.129,128049.9625,642763.9088,80.42632956,76.5269075,4.848439659,0
South West,2014,2758630.694,2630869.198,127761.4962,59.8597696,2642545.601,2514379.341,128166.2591,642872.3994,80.4325538,76.5314898,4.850105862,0
South West,2014,2752913.512,2633531.871,119381.6405,59.87353098,2635927.607,2517640.983,118286.6241,651020.3933,80.19377267,76.5950962,4.487476204,0
South West,2014,2744369.88,2619704.203,124665.6765,59.5151017,2624850.558,2503108.259,121742.2984,663513.4424,79.82238455,76.12016976,4.638065889,0
South West,2015,2754188.695,2629691.104,124497.5911,59.69701465,2638326.038,2516039.285,122286.7528,651480.9624,80.19698534,76.47984471,4.635012923,0
South West,2015,2779677.687,2649768.062,129909.6253,60.10714212,2656985.923,2528428.544,128557.3792,634260.0768,80.72887664,76.82283682,4.838466704,0
South West,2015,2785374.585,2664996.371,120378.2131,60.40574518,2663830.127,2544887.322,118942.8048,628922.8727,80.8997859,77.28752574,4.465104722,0
South West,2015,2787483.338,2669348.235,118135.1027,60.45910846,2658007.201,2541720.805,116286.3957,636189.799,80.68756061,77.15752292,4.374946603,0
South West,2015,2784993.753,2658680.051,126313.7023,60.17064019,2665542.835,2540688.235,124854.5998,630121.1653,80.8802971,77.09184659,4.68402151,0
South West,2015,2820575.039,2697278.169,123296.8698,60.99912387,2693105.502,2572464.979,120640.5229,603951.4977,81.68210323,78.02306661,4.479606269,0
South West,2015,2833389.239,2716031.064,117358.1747,61.37645902,2701019.873,2585932.554,115087.319,597558.1267,81.88437179,78.39537383,4.260883828,0
South West,2015,2834705.039,2720729.548,113975.4911,61.44167536,2703092.219,2591211.034,111881.1854,596607.781,81.91933264,78.52868544,4.139007343,0
South West,2015,2832121.953,2720460.343,111661.6105,61.39552663,2690064.517,2580292.137,109772.3797,610711.4835,81.4979422,78.17228848,4.080659741,0
South West,2015,2837054.065,2729815.947,107238.118,61.56596826,2688037.705,2582179.191,105858.5143,613934.2945,81.40704117,78.20112318,3.938133535,0
South West,2015,2825102.572,2718981.443,106121.1294,61.28374529,2672217.289,2568247.946,103969.343,630736.7114,80.90386026,77.75609184,3.890751829,0
South West,2015,2815817.184,2710044.7,105772.4847,61.04307835,2663759.864,2561420.901,102338.9631,640260.1364,80.62178387,77.52437638,3.841898982,0
South West,2016,2799241.92,2691921.567,107320.3536,60.59651867,2648636.76,2545007.618,103629.1421,656431.2398,80.13864647,77.00318475,3.912546397,0
South West,2016,2787613.303,2680302.543,107310.7599,60.29450865,2647505.149,2543194.4,104310.7488,658723.8509,80.07627872,76.92130219,3.939963964,0
South West,2016,2804739.714,2686085.202,118654.5112,60.38416696,2661813.212,2545378.224,116434.988,645628.7884,80.47951292,76.95911897,4.374273428,0
South West,2016,2804470.468,2688288.052,116182.4155,60.3970965,2661921.897,2548660.547,113261.3505,646462.1029,80.45988305,77.03641858,4.254871287,0
South West,2016,2826764.927,2713454.778,113310.1489,60.92311857,2671727.143,2561403.604,110323.5397,637776.8567,80.72892927,77.39539229,4.129296659,0
South West,2016,2827766.111,2713438.394,114327.7173,60.88327275,2677223.819,2565932.124,111291.6951,633383.1811,80.86806495,77.50639456,4.15698136,0
South West,2016,2821339.121,2701236.059,120103.0616,60.56861491,2678966.873,2559234.796,119732.0764,632837.1274,80.89146799,77.27615512,4.469337699,0
South West,2016,2826458.354,2707208.259,119250.0949,60.66772976,2669563.232,2550530.132,119033.0996,643125.7681,80.58599017,76.99274312,4.458897929,0
South West,2016,2825293.244,2716265.639,109027.6041,60.83328159,2672947.931,2564905.47,108042.4611,640892.0688,80.66013843,77.39979812,4.042071298,0
South West,2016,2818565.614,2717716.208,100849.4061,60.82939419,2676453.308,2576482.59,99970.7182,638403.6919,80.7411393,77.72530127,3.735193806,0
South West,2016,2806225.042,2706380.804,99844.23772,60.53830811,2671105.926,2571753.294,99352.63156,644894.0743,80.55204842,77.55588945,3.719531697,0
South West,2016,2811223.983,2712799.659,98424.3243,60.64473396,2672070.49,2575504.446,96566.04393,645034.5104,80.55429327,77.64313899,3.613903312,0
South West,2017,2834242.598,2735039.56,99203.03793,61.10615875,2689126.961,2591607.135,97519.82546,629014.0392,81.04317932,78.10418952,3.626449286,0
South West,2017,2854358.292,2754370.358,99987.93459,61.49931326,2710664.504,2611543.608,99120.89603,608611.4957,81.66432994,78.67810957,3.656701,0
South West,2017,2853681.984,2752936.236,100745.7484,61.43121844,2709221.857,2608487.657,100734.1998,611007.1431,81.59743972,78.56348635,3.718196778,0
South West,2017,2856612.652,2759969.95,96642.70143,61.55028,2716877.141,2620918.264,95958.87769,604530.8587,81.79895819,78.90985581,3.531954987,0
South West,2017,2858743.216,2756047.169,102696.0468,61.42457943,2723713.953,2622316.032,101397.9209,598822.0469,81.97695836,78.92513526,3.722781565,0
South West,2017,2854057.536,2748227.196,105830.34,61.21343136,2710625.168,2606921.64,103703.5279,612983.8322,81.55668034,78.43647192,3.825815871,0
South West,2017,2850662.058,2737956.556,112705.5016,60.9494091,2696337.318,2584470.659,111866.6586,628251.682,81.10287672,77.73805001,4.148837681,0
